TransactionID,CustomerID,CustomerAge,CustomerGender,Occupation,CityTier,AccountBalance,TransactionAmount,TransactionType,MerchantCategory,TransactionHour,DeviceType,LoginAttempts,FailedTransactions,DaysSinceLastTransaction,AvgMonthlyTransactions,CreditScore,TransactionLocation,IPRiskScore,VPNUsed,MultipleDevicesUsed,IsFraud
TXN_138260,CUST_4002,26,Male,Self-Employed,Tier-1,87361.76,14047.92,UPI,Travel,20,Tablet,2,0,1,1.0,632.0,Home City,33.91,No,No,No
TXN_112031,CUST_60454,33,Male,Government,Tier-1,5000.0,3195.3,Debit Card,Healthcare,17,Desktop,2,1,56,29.5,772.0,Home City,35.38,No,No,No
TXN_101493,CUST_96236,47,Male,Retired,Tier-2,197455.26,11505.41,UPI,Electronics,18,iPhone,1,0,6,48.8,674.0,Home City,60.57,No,No,No
TXN_128668,CUST_85714,45,Female,Government,Tier-1,74706.35,14450.35,Debit Card,Gaming,11,Desktop,2,2,24,47.18,864.0,Home City,19.83,No,No,No
TXN_133158,CUST_47234,41,Female,Salaried,Tier-2,5000.0,3588.93,Credit Card,Electronics,23,iPhone,0,1,43,44.18,755.0,Different City,52.55,No,No,No
TXN_111895,CUST_51118,64,Female,Student,Tier-1,93161.73,27546.46,RTGS,Food,7,iPhone,0,1,7,31.65,726.0,Home City,42.54,Yes,No,Yes
TXN_136541,CUST_32135,67,Female,Retired,Tier-2,311350.49,22471.15,UPI,,11,Tablet,0,0,2,21.22,683.0,Different City,49.4,No,Yes,No
TXN_125325,CUST_48581,58,Female,Business,Tier-1,142091.68,12606.93,RTGS,Healthcare,8,iPhone,1,2,50,47.92,718.0,Home City,28.37,No,No,No
TXN_136913,CUST_24056,40,Female,Salaried,Tier-2,112504.58,137.83,UPI,Electronics,15,Android,1,0,27,39.87,726.0,Home City,56.3,No,No,Yes
TXN_109376,CUST_53990,27,Female,Student,Tier-1,140698.94,9849.63,UPI,Utilities,16,Tablet,3,0,32,47.36,782.0,Home City,45.31,No,Yes,Yes
TXN_101488,CUST_92289,40,Female,Student,Tier-1,89714.53,8470.7,Debit Card,Electronics,3,Desktop,1,0,9,62.66,574.0,Home City,48.53,No,No,No
TXN_129142,CUST_85927,35,Male,Retired,Tier-3,251428.17,3769.35,NEFT,Food,14,Android,1,1,34,44.92,655.0,Home City,28.89,No,No,No
TXN_132073,CUST_20233,68,Male,Self-Employed,Tier-1,128930.6,179.03,Credit Card,Electronics,8,iPhone,3,0,56,28.22,603.0,Home City,19.75,No,No,No
TXN_100313,CUST_22798,33,Female,Self-Employed,Tier-1,111209.5,1028.99,Debit Card,Gaming,17,Desktop,1,0,57,46.56,793.0,Home City,19.1,No,No,No
TXN_120488,CUST_50151,40,Female,Retired,Tier-3,177774.59,21488.92,Wallet,Travel,12,Desktop,0,1,19,39.85,633.0,Different City,31.88,No,No,No
TXN_105745,CUST_96594,25,Male,Government,Tier-2,331822.3,14715.02,Wallet,Travel,10,Android,1,2,29,28.02,790.0,Home City,54.29,No,No,No
TXN_138109,CUST_22992,46,Female,Government,Tier-2,33775.12,61821.16,Wallet,Food,11,Android,1,2,54,40.51,682.0,Home City,81.63,Yes,Yes,Yes
TXN_113369,CUST_59238,50,Female,Salaried,Tier-1,126733.62,2546.14,Wallet,Travel,10,Android,2,1,34,22.78,675.0,Home City,38.8,No,No,No
TXN_121031,CUST_78837,40,Male,Student,Tier-1,209431.36,5155.02,RTGS,Electronics,22,Android,2,1,41,23.4,709.0,Home City,64.86,No,Yes,No
TXN_104974,CUST_39541,60,Female,Salaried,Tier-2,180593.05,5005.63,Wallet,Luxury,19,Desktop,1,0,36,38.37,776.0,Home City,44.58,No,No,No
TXN_112482,CUST_8094,62,Male,Retired,Tier-1,165289.29,5135.93,RTGS,Healthcare,14,Android,3,1,31,27.21,733.0,Home City,2.75,No,No,Yes
TXN_129331,CUST_1440,45,Male,Student,Tier-2,123712.11,6698.85,NEFT,Travel,21,Tablet,1,2,53,36.81,717.0,Different City,31.24,No,No,No
TXN_139951,CUST_90252,35,Female,Student,Tier-1,102385.17,8287.89,Wallet,Food,2,Desktop,3,0,58,67.46,675.0,Home City,1.0,No,No,Yes
TXN_135707,CUST_5868,45,Male,Salaried,Tier-1,250037.54,5981.21,UPI,Retail,23,Tablet,1,1,7,54.68,755.0,Home City,13.19,No,No,No
TXN_110467,CUST_66325,23,Female,Self-Employed,Tier-1,202656.01,11669.76,Wallet,Gaming,15,iPhone,1,0,8,45.48,691.0,Different City,24.88,No,No,No
TXN_136305,CUST_30789,70,Male,Business,Tier-1,136448.66,13472.05,RTGS,Healthcare,2,Tablet,0,0,23,38.94,561.0,Home City,54.18,No,No,No
TXN_134193,CUST_5441,55,Female,Salaried,Tier-2,227284.49,8140.74,Credit Card,Gaming,16,Android,2,1,3,25.55,783.0,Home City,29.08,No,No,No
TXN_102233,CUST_91710,50,Male,Salaried,Tier-1,250879.6,7716.86,Wallet,Electronics,15,Tablet,1,0,51,32.42,802.0,Different City,54.27,No,No,Yes
TXN_117232,CUST_61062,68,Male,Business,Tier-1,56349.65,3454.07,NEFT,Retail,18,Tablet,1,0,39,52.47,848.0,Home City,56.83,No,No,Yes
TXN_123542,CUST_56795,51,Male,Retired,Tier-2,237859.17,25450.53,UPI,Luxury,23,Tablet,1,2,17,9.91,666.0,Home City,74.4,No,No,No
TXN_127780,CUST_13653,47,Male,Salaried,Tier-1,334684.98,613.42,Debit Card,Travel,7,Desktop,1,1,2,44.79,612.0,Different City,19.19,No,No,No
TXN_111822,CUST_95897,58,Female,Student,Tier-3,269318.06,70380.08,Debit Card,Healthcare,9,Desktop,1,1,0,36.25,734.0,Home City,12.12,No,No,No
TXN_129463,CUST_20950,37,Male,Retired,Tier-3,154211.37,4036.39,RTGS,Electronics,16,Desktop,2,3,24,45.58,726.0,Home City,20.2,No,No,No
TXN_135667,CUST_37903,31,Male,Retired,Tier-1,235218.96,1962.42,Credit Card,Gaming,8,Desktop,0,1,9,30.36,617.0,International,25.14,No,No,No
TXN_104571,CUST_81431,69,Male,Retired,Tier-2,21518.76,2932.43,RTGS,Utilities,6,Android,2,0,58,36.69,631.0,Home City,33.23,No,No,Yes
TXN_113868,CUST_24082,64,Male,Retired,Tier-3,125290.49,100.0,UPI,Retail,14,Android,4,1,58,37.85,612.0,Home City,,No,No,No
TXN_103002,CUST_28011,23,Male,Student,Tier-2,173935.14,29865.53,RTGS,Food,23,Android,2,0,55,39.87,726.0,Home City,3.52,No,No,No
TXN_105396,CUST_17150,19,Male,Self-Employed,Tier-3,68729.62,13341.94,Debit Card,Gaming,20,Tablet,2,1,40,25.8,805.0,Home City,69.64,No,No,Yes
TXN_119269,CUST_2762,63,Male,Business,Tier-1,356566.26,407.83,Wallet,Food,0,iPhone,1,5,52,36.11,714.0,Home City,43.67,No,No,Yes
TXN_119581,CUST_71295,37,Female,Government,Tier-1,51837.26,31927.73,RTGS,Luxury,6,Desktop,1,0,23,29.58,672.0,Different City,17.39,No,No,No
TXN_131697,CUST_87682,70,Female,Retired,Tier-3,108447.65,100.0,Debit Card,Electronics,18,Android,1,0,32,35.09,567.0,Different City,16.97,No,Yes,Yes
TXN_116975,CUST_94327,47,Female,Student,Tier-1,89614.79,100.0,UPI,Travel,16,Tablet,2,0,17,35.54,699.0,Home City,39.18,No,No,No
TXN_123550,CUST_38272,57,Female,Salaried,Tier-3,149070.93,48441.89,NEFT,Electronics,4,Android,2,2,43,58.18,655.0,Home City,51.88,No,No,Yes
TXN_113652,CUST_27440,56,Male,Government,Tier-1,210688.72,37976.11,Wallet,Retail,13,Tablet,1,1,47,45.02,816.0,Different City,28.4,Yes,Yes,No
TXN_134982,CUST_21987,45,Female,Student,Tier-2,146891.34,100.0,Debit Card,Retail,19,Desktop,0,0,57,43.36,738.0,Different City,83.69,No,No,Yes
TXN_120416,CUST_79556,32,Male,Student,tier-1,191808.44,5395.25,UPI,Travel,21,iPhone,3,1,12,18.46,760.0,Home City,32.85,No,No,Yes
TXN_124784,CUST_45553,31,Female,Salaried,Tier-2,274046.36,6338.07,Credit Card,Gaming,6,Desktop,2,0,20,1.0,694.0,Home City,39.24,Yes,No,No
TXN_133186,CUST_3995,47,Female,Self-Employed,Tier-1,247166.68,19036.56,UPI,Luxury,2,Desktop,3,0,33,48.2,682.0,Different City,47.49,No,No,Yes
TXN_114048,CUST_89250,18,Female,Business,Tier-1,206320.43,24948.7,UPI,Travel,12,Android,2,1,42,58.38,616.0,Different City,1.77,No,No,No
TXN_111773,CUST_36815,53,Male,Salaried,Tier-3,117313.11,517.33,Credit Card,Travel,15,Tablet,0,2,29,25.28,636.0,Home City,65.81,No,No,No
TXN_105959,CUST_80195,20,Female,Business,Tier-1,97426.03,22322.19,Wallet,Gaming,5,iPhone,0,1,19,9.71,663.0,Home City,28.74,No,No,No
TXN_111029,CUST_5822,41,Female,Government,Tier-3,372364.9,20867.61,Wallet,Gaming,20,Android,3,1,22,16.54,654.0,Home City,55.08,No,No,No
TXN_121816,CUST_67807,32,Female,Salaried,Tier-1,241090.31,4447.61,RTGS,Gaming,6,iPhone,1,1,8,61.2,832.0,Home City,15.05,No,No,No
TXN_118350,CUST_53162,40,Male,Retired,Tier-1,276614.52,11103.64,Wallet,Utilities,18,Tablet,0,0,6,31.61,751.0,Home City,23.97,No,No,No
TXN_103090,CUST_49637,55,Female,Business,Tier-1,5000.0,16460.09,Wallet,Luxury,7,iPhone,0,0,51,10.58,748.0,International,46.48,No,No,Yes
TXN_110423,CUST_57442,39,Female,Salaried,Tier-1,233643.62,6065.25,Credit Card,Food,0,Desktop,0,0,25,44.49,787.0,Different City,31.1,No,No,Yes
TXN_102919,CUST_60432,55,Male,Student,Tier-1,111521.19,3307.52,Wallet,Electronics,17,Android,1,2,19,25.45,781.0,Home City,48.36,Yes,Yes,Yes
TXN_127519,CUST_97998,26,Male,Self-Employed,Tier-3,226349.32,19981.06,Debit Card,Utilities,12,Tablet,0,0,14,36.47,659.0,Home City,39.46,No,No,No
TXN_131260,CUST_81702,43,Male,Business,Tier-2,171760.4,6387.41,NEFT,Gaming,5,iPhone,1,0,20,23.95,773.0,Home City,6.73,No,Yes,Yes
TXN_133369,CUST_63000,58,Female,Student,Tier-1,51204.51,25838.52,credit card,Retail,3,Desktop,0,0,32,22.66,778.0,Home City,32.35,No,No,No
TXN_101535,CUST_9992,24,Female,Retired,Tier-3,145903.6,1810.14,Credit Card,Healthcare,11,Android,3,2,9,34.61,,Home City,50.17,No,No,No
TXN_130866,CUST_18625,48,Female,Salaried,Tier-1,104602.49,184272.32,RTGS,Utilities,10,iPhone,2,0,45,51.92,708.0,Home City,24.78,No,No,No
TXN_131751,CUST_80774,34,Male,Salaried,Tier-1,167498.27,8006.84,Debit Card,Utilities,14,Desktop,2,0,23,27.04,700.0,Home City,31.7,No,No,No
TXN_120240,CUST_49060,29,Male,Government,Tier-1,51167.12,3977.58,Credit Card,Utilities,15,Android,3,0,9,41.67,667.0,Home City,13.73,No,No,No
TXN_130060,CUST_62926,46,Male,Business,Tier-1,201557.55,6564.1,Credit Card,Utilities,16,Desktop,2,1,28,38.0,743.0,International,36.44,No,No,Yes
TXN_100041,CUST_21379,72,Female,Government,Tier-1,205441.1,6575.52,Credit Card,Travel,8,Tablet,1,2,22,28.59,748.0,Home City,48.57,No,No,No
TXN_139013,CUST_33980,59,Female,Salaried,Tier-1,106810.24,10671.14,NEFT,Luxury,5,iPhone,0,0,37,16.46,802.0,Different City,46.06,No,No,No
TXN_120942,CUST_77758,65,Female,Salaried,Tier-3,218756.24,7713.48,UPI,Healthcare,2,Tablet,0,0,22,5.31,717.0,International,27.15,No,No,No
TXN_106013,CUST_74872,30,Female,Salaried,Tier-3,186337.3,13865.89,Credit Card,Utilities,10,iPhone,3,1,24,22.66,708.0,Different City,66.62,No,No,No
TXN_126323,CUST_88387,38,Male,Self-Employed,Tier-3,206594.94,433.79,Debit Card,Utilities,15,iPhone,2,1,49,26.98,657.0,Home City,33.55,No,No,No
TXN_116382,CUST_41683,23,Female,Self-Employed,Tier-2,65470.02,3062.92,Wallet,Retail,9,Desktop,1,0,6,36.7,717.0,Home City,33.82,No,No,No
TXN_101916,CUST_63341,37,Female,Self-Employed,Tier-3,223146.43,645.03,Credit Card,Travel,22,iPhone,1,2,58,29.73,756.0,Different City,38.9,No,No,No
TXN_133454,CUST_24158,44,Male,Student,Tier-3,155698.6,4414.47,UPI,Electronics,10,Tablet,6,0,29,38.01,642.0,Home City,40.71,No,No,No
TXN_112675,CUST_96565,60,Male,Government,tier-1,145013.3,8869.59,Wallet,Gaming,18,iPhone,2,0,40,17.37,691.0,Home City,69.55,No,No,Yes
TXN_104641,CUST_35510,23,Female,Business,Tier-1,136798.02,3683.35,Wallet,Healthcare,2,iPhone,1,0,25,62.47,816.0,Home City,31.49,No,Yes,No
TXN_122417,CUST_27822,20,Female,Government,Tier-1,331914.1,2729.04,NEFT,Retail,23,iPhone,4,0,0,21.9,583.0,Home City,19.19,No,No,No
TXN_103198,CUST_7358,68,Male,Government,Tier-1,147060.84,5600.32,Wallet,Utilities,4,Android,2,1,0,22.64,651.0,Different City,22.82,No,No,No
TXN_137935,CUST_12372,73,Male,Retired,Tier-1,141818.23,29883.91,credit card,Retail,5,iPhone,2,0,27,43.28,700.0,Home City,32.05,No,Yes,Yes
TXN_139876,CUST_54568,39,Female,Student,Tier-2,174644.51,6573.74,RTGS,Travel,4,Android,3,0,47,36.59,726.0,Different City,25.26,No,Yes,No
TXN_109983,CUST_12750,43,Female,Retired,Tier-2,27872.53,27655.65,Wallet,Luxury,22,Desktop,1,1,39,19.44,815.0,Home City,48.7,No,No,No
TXN_113927,CUST_42472,39,Female,Salaried,Tier-2,228410.44,1195.26,RTGS,,4,iPhone,3,0,7,51.29,744.0,Different City,33.96,No,No,Yes
TXN_107544,CUST_44399,69,Male,Student,Tier-2,44507.03,19767.63,Debit Card,Luxury,6,Android,2,0,13,20.56,830.0,International,15.07,No,No,No
TXN_104939,CUST_90957,30,Female,Student,Tier-3,220877.73,2381.48,Wallet,Retail,15,Android,2,1,59,9.29,658.0,Different City,42.14,Yes,No,Yes
TXN_129838,CUST_34865,57,Female,Government,Tier-3,335527.67,40718.26,UPI,Luxury,19,Android,2,0,12,57.47,632.0,Home City,58.82,No,No,Yes
TXN_136053,CUST_10494,71,Female,Student,Tier-2,119527.51,35447.83,Credit Card,Travel,7,Desktop,0,0,6,18.56,696.0,Different City,1.0,No,No,No
TXN_115825,CUST_44953,57,Female,Government,Tier-1,140073.23,,NEFT,Food,15,iPhone,2,3,21,23.59,824.0,Home City,49.43,No,No,No
TXN_132953,CUST_30199,57,Female,Student,Tier-3,251995.01,13225.98,Credit Card,Gaming,13,iPhone,4,1,15,6.95,,Home City,12.82,No,Yes,No
TXN_113310,CUST_24083,40,Male,Retired,Tier-1,102448.33,23435.52,credit card,Luxury,8,Tablet,0,1,50,26.27,591.0,Home City,43.28,No,No,Yes
TXN_113311,CUST_25754,47,Male,Student,Tier-1,141874.6,21833.14,Debit Card,Utilities,21,Desktop,0,0,4,59.55,748.0,Home City,10.28,No,No,No
TXN_125961,CUST_19542,74,Female,Retired,Tier-1,240828.69,7725.03,Debit Card,Electronics,4,iPhone,2,2,37,19.17,735.0,Home City,41.04,No,No,No
TXN_117537,CUST_60885,60,Male,Government,Tier-1,145567.15,3614.53,Wallet,Travel,10,Desktop,1,0,6,34.46,634.0,Different City,15.77,No,No,No
TXN_130424,CUST_7259,45,Female,Salaried,Tier-3,42958.41,13726.75,Debit Card,Luxury,18,iPhone,0,0,56,32.52,754.0,Home City,38.97,No,No,No
TXN_111496,CUST_80171,58,Male,Salaried,Tier-1,181646.73,833.28,NEFT,Electronics,17,Tablet,2,0,37,31.25,725.0,Home City,32.63,No,No,No
TXN_129076,CUST_32902,40,Male,Business,Tier-2,109428.67,16147.11,RTGS,Travel,12,Desktop,0,0,13,39.29,740.0,Different City,26.97,No,No,No
TXN_102862,CUST_41760,52,Female,Business,Tier-2,82123.84,22471.43,RTGS,Retail,15,Desktop,4,1,2,1.0,623.0,Home City,27.26,No,No,No
TXN_120257,CUST_93018,48,Female,Government,Tier-3,112281.92,19926.43,Debit Card,Luxury,2,iPhone,0,2,35,37.81,735.0,Home City,53.53,No,No,No
TXN_139927,CUST_9758,24,Male,Business,Tier-3,171390.83,512.06,Debit Card,Gaming,12,Desktop,2,1,51,41.11,691.0,Home City,46.37,No,No,No
TXN_107482,CUST_75120,73,Female,Self-Employed,Tier-1,246156.9,18377.39,Debit Card,Utilities,14,iPhone,0,1,19,65.09,627.0,Home City,20.01,No,Yes,No
TXN_103376,CUST_14399,37,Male,Retired,Tier-2,211077.38,22483.9,Wallet,Food,23,iPhone,1,0,0,55.02,754.0,Home City,6.09,No,No,No
TXN_105260,CUST_98468,20,Female,Salaried,Tier-1,298640.02,3064.74,Debit Card,Utilities,17,iPhone,3,1,17,30.23,900.0,International,53.38,No,No,No
TXN_135241,CUST_73810,40,Male,Business,Tier-2,136971.62,3274.08,Credit Card,Utilities,4,iPhone,1,0,4,33.6,646.0,International,1.0,No,No,Yes
TXN_107115,CUST_97425,37,Female,Self-Employed,Tier-2,26912.25,5161.46,Credit Card,Food,19,Android,0,1,20,25.26,787.0,Home City,8.81,No,No,No
TXN_137359,CUST_88596,64,Male,Self-Employed,Tier-3,160091.83,6748.24,NEFT,Gaming,16,Android,2,0,57,14.13,575.0,Home City,69.18,No,No,No
TXN_136093,CUST_78904,45,Male,Self-Employed,Tier-1,112595.82,15428.28,NEFT,Food,5,Tablet,1,0,6,27.78,705.0,Home City,18.16,No,Yes,No
TXN_128131,CUST_59599,49,Female,Student,Tier-1,251034.01,541.65,UPI,Food,14,Desktop,1,1,9,45.52,642.0,Different City,15.65,No,No,No
TXN_112383,CUST_42074,55,Female,Student,Tier-1,265536.56,1775.34,UPI,Gaming,2,Desktop,0,1,5,43.32,774.0,Different City,19.21,No,No,No
TXN_122228,CUST_84449,72,Female,Government,Tier-3,281265.24,21667.53,Wallet,Food,16,iPhone,1,0,22,61.38,819.0,International,30.75,No,No,No
TXN_123073,CUST_4821,72,Female,Business,Tier-1,157672.12,3761.02,UPI,Gaming,23,Android,1,0,23,23.73,699.0,Different City,7.28,No,No,No
TXN_116189,CUST_72707,47,Female,Retired,Tier-3,176097.58,5382.58,Wallet,Travel,17,iPhone,2,1,48,22.66,725.0,Home City,49.99,No,Yes,No
TXN_130023,CUST_10341,55,Male,Business,Tier-2,69487.87,7708.09,RTGS,Utilities,14,Tablet,0,1,45,23.13,711.0,Different City,17.93,No,No,Yes
TXN_110071,CUST_16989,63,Female,Retired,Tier-3,152279.73,23945.32,NEFT,Healthcare,11,iPhone,2,2,34,64.22,752.0,Home City,45.03,No,No,Yes
TXN_130800,CUST_40305,40,Female,Student,Tier-2,324311.15,5190.15,Credit Card,Luxury,16,iPhone,2,0,10,31.18,765.0,Different City,20.5,No,No,No
TXN_110356,CUST_46451,53,Male,Salaried,Tier-1,5000.0,3601.31,RTGS,Healthcare,14,iPhone,2,0,12,64.62,636.0,Home City,17.65,No,No,No
TXN_134723,CUST_26487,52,Male,Government,Tier-1,107226.62,3775.74,NEFT,Utilities,20,Android,1,1,17,40.7,642.0,Home City,37.15,No,No,Yes
TXN_132898,CUST_71080,21,Male,Self-Employed,Tier-2,207242.76,17845.49,Debit Card,Retail,22,Tablet,1,0,24,38.51,760.0,Home City,41.38,Yes,No,No
TXN_138618,CUST_39159,32,Female,Student,Tier-1,5000.0,17696.08,NEFT,Luxury,18,Tablet,0,1,51,17.36,686.0,Home City,48.58,No,No,No
TXN_110739,CUST_41593,40,Male,Salaried,Tier-2,227094.43,11310.33,UPI,Gaming,13,Desktop,1,1,37,54.6,691.0,Home City,43.35,No,No,No
TXN_111594,CUST_73470,24,Male,Government,Tier-1,103580.3,33702.55,UPI,Healthcare,3,Tablet,0,0,59,1.0,600.0,Home City,52.85,No,No,No
TXN_126098,CUST_99012,53,Female,Salaried,Tier-3,247023.55,2202.55,Credit Card,Food,10,Desktop,1,2,51,41.63,728.0,Home City,69.39,No,No,Yes
TXN_137489,CUST_67549,73,Male,Student,Tier-1,151767.1,10049.36,Debit Card,,23,Android,1,2,32,38.87,671.0,Home City,4.76,No,Yes,No
TXN_109517,CUST_41907,35,Male,Salaried,Tier-2,210357.94,4767.66,Credit Card,Electronics,23,Tablet,1,2,38,48.71,579.0,Home City,,No,No,No
TXN_135514,CUST_74342,74,Male,Government,Tier-3,161000.31,484.94,Credit Card,Healthcare,17,iPhone,0,2,42,37.7,801.0,International,57.61,No,No,No
TXN_128001,CUST_18891,68,Male,Self-Employed,Tier-1,172061.11,7638.68,UPI,Food,23,Android,1,1,18,75.2,768.0,Different City,7.82,No,No,No
TXN_125781,CUST_5119,63,Male,Retired,Tier-1,45811.83,5590.87,Wallet,Retail,18,iPhone,1,1,2,24.9,648.0,Home City,54.57,No,No,Yes
TXN_124792,CUST_26203,56,Male,Business,Tier-1,28597.14,28709.71,NEFT,Food,6,Android,0,0,24,49.33,590.0,Home City,35.38,No,No,No
TXN_124683,CUST_50959,18,Male,Business,Tier-2,135191.29,1044.21,NEFT,Food,20,iPhone,0,0,40,32.37,599.0,Home City,61.29,No,No,No
TXN_113330,CUST_33145,55,Male,Business,Tier-1,106294.58,8647.38,Wallet,Utilities,13,Tablet,2,0,17,20.07,690.0,Different City,36.4,No,No,No
TXN_100727,CUST_63518,52,Male,Self-Employed,Tier-1,36261.49,11754.93,NEFT,Travel,18,iPhone,1,1,13,23.25,675.0,Home City,36.43,No,Yes,No
TXN_110683,CUST_64539,67,Female,Retired,Tier-1,159725.43,13641.06,NEFT,Food,16,Android,0,3,50,13.32,762.0,International,29.57,No,Yes,No
TXN_132996,CUST_88161,50,Female,Business,Tier-2,81505.79,15813.48,Wallet,Utilities,15,iPhone,1,2,5,44.6,765.0,Different City,39.08,No,No,No
TXN_133453,CUST_51957,41,Female,Salaried,Tier-3,75079.29,803.15,RTGS,Food,18,Tablet,4,0,8,43.49,649.0,Different City,28.9,No,No,No
TXN_108081,CUST_11494,64,Female,Business,Tier-1,175944.04,3648.92,UPI,Food,8,iPhone,0,1,33,28.46,581.0,Different City,6.71,No,No,No
TXN_115069,CUST_96441,69,Male,Retired,Tier-2,204381.5,30929.86,NEFT,Travel,1,Tablet,0,1,43,30.63,548.0,Home City,22.49,No,No,No
TXN_139093,CUST_88108,69,Female,Student,Tier-1,41592.45,7282.84,UPI,Luxury,14,Desktop,2,1,41,38.03,900.0,Home City,35.23,No,No,Yes
TXN_134222,CUST_57906,23,Female,Government,Tier-1,17796.79,2349.32,Credit Card,Healthcare,20,Tablet,3,0,52,47.99,740.0,International,28.63,No,Yes,No
TXN_104167,CUST_39219,70,Female,Student,Tier-1,5000.0,4092.58,Credit Card,Retail,2,Android,0,0,17,41.86,602.0,Home City,62.51,No,No,No
TXN_100745,CUST_4804,26,Male,Salaried,Tier-2,237816.23,11535.77,UPI,Utilities,5,Android,3,4,31,22.9,839.0,Home City,48.19,No,No,Yes
TXN_123506,CUST_16552,65,Female,Student,Tier-3,333434.21,1983.2,NEFT,Travel,9,Android,2,0,40,53.47,808.0,Home City,26.89,No,No,No
TXN_133647,CUST_4450,63,Male,Student,Tier-1,311224.92,3255.47,Credit Card,Electronics,7,Desktop,4,1,30,51.83,852.0,Home City,50.13,No,Yes,No
TXN_102200,CUST_5847,31,Female,Business,Tier-3,5000.0,3813.56,UPI,,17,iPhone,3,1,45,38.09,768.0,Home City,14.87,No,No,No
TXN_104756,CUST_7460,41,Male,Student,Tier-1,132909.78,4449.91,RTGS,Retail,12,iPhone,1,2,9,34.27,702.0,Different City,27.25,No,No,No
TXN_136784,CUST_2655,41,Male,Student,Tier-2,272161.7,16769.64,NEFT,Gaming,3,Android,3,1,54,48.36,870.0,Different City,32.0,No,Yes,No
TXN_128034,CUST_90860,48,Female,Business,Tier-2,244815.1,,UPI,Healthcare,10,Desktop,1,1,28,42.81,668.0,Home City,23.16,No,No,No
TXN_112021,CUST_79011,53,Male,Business,Tier-3,170734.46,943.5,RTGS,Utilities,15,Desktop,1,1,22,30.2,713.0,Home City,49.57,No,No,No
TXN_118916,CUST_68901,69,Female,Self-Employed,Tier-1,193232.11,3450.08,NEFT,Travel,0,iPhone,3,2,12,65.19,771.0,Home City,68.36,No,No,Yes
TXN_125241,CUST_44438,74,Male,Salaried,Tier-2,261165.12,100.0,UPI,Electronics,7,Desktop,2,1,49,51.95,837.0,Home City,34.69,No,No,No
TXN_132858,CUST_1647,32,Male,Student,Tier-2,132914.51,3723.67,RTGS,Retail,8,iPhone,1,0,38,12.5,764.0,Different City,17.51,No,No,No
TXN_135829,CUST_96091,69,Male,Retired,Tier-1,94502.84,43921.08,RTGS,Travel,11,Tablet,3,0,16,32.21,886.0,Home City,7.93,No,No,No
TXN_114327,CUST_42652,22,Female,Retired,Tier-2,5000.0,14388.7,NEFT,Food,20,Desktop,6,0,20,52.27,614.0,Home City,44.39,No,No,No
TXN_101373,CUST_2061,40,Male,Business,Tier-3,220756.74,1427.12,UPI,Retail,9,Tablet,1,0,52,34.73,607.0,Home City,70.83,No,Yes,Yes
TXN_112839,CUST_66248,46,Female,Student,Tier-2,118649.48,8674.92,UPI,Food,10,Desktop,1,1,50,30.01,,Home City,13.03,No,No,No
TXN_105963,CUST_58658,62,Male,Retired,Tier-3,103398.34,11195.01,Credit Card,Retail,13,Desktop,0,0,53,19.09,744.0,International,34.7,Yes,Yes,No
TXN_139539,CUST_13218,41,Male,Salaried,tier-1,31509.48,2466.84,Credit Card,Travel,7,Tablet,0,0,33,24.73,611.0,Home City,29.21,No,No,Yes
TXN_131181,CUST_37858,22,Female,Business,Tier-1,179399.52,41687.13,Debit Card,Electronics,5,Android,3,0,58,11.33,697.0,Home City,8.18,No,No,No
TXN_103328,CUST_58290,56,Female,Salaried,Tier-2,123538.65,195.81,Wallet,Utilities,7,Desktop,4,1,43,16.82,750.0,Home City,2.69,Yes,No,No
TXN_137168,CUST_44634,24,Female,Business,Tier-2,115577.43,16441.05,NEFT,Utilities,23,Desktop,0,1,11,35.45,630.0,Home City,50.41,No,No,No
TXN_134470,CUST_15579,47,Male,Self-Employed,Tier-2,170241.16,1821.76,Credit Card,Utilities,6,Tablet,4,0,52,1.0,753.0,Home City,19.74,No,No,No
TXN_112669,CUST_73361,47,Male,Retired,Tier-1,13367.63,7826.3,Credit Card,Food,10,Tablet,3,0,24,50.5,785.0,Home City,48.82,No,No,No
TXN_124041,CUST_59079,35,Male,Salaried,tier-1,168504.92,83906.98,NEFT,Food,2,Desktop,2,2,57,34.02,741.0,Different City,34.72,No,No,No
TXN_111388,CUST_11670,46,Male,Government,Tier-1,5000.0,23470.82,Debit Card,Retail,5,Desktop,5,0,6,38.63,824.0,Different City,20.65,No,No,No
TXN_113940,CUST_76809,71,Male,Self-Employed,Tier-3,129522.56,14088.52,NEFT,Healthcare,6,Desktop,1,1,38,30.83,713.0,Different City,39.18,No,No,No
TXN_132945,CUST_40210,30,Female,Salaried,Tier-3,243694.14,1088.81,UPI,Travel,14,iPhone,1,2,45,19.81,690.0,Home City,35.83,No,No,Yes
TXN_111063,CUST_75698,35,Male,Self-Employed,Tier-1,164200.33,1245.83,Credit Card,Travel,0,Tablet,3,0,40,29.51,663.0,Different City,29.35,No,No,No
TXN_133630,CUST_81260,68,Male,Self-Employed,Tier-2,201612.94,4330.92,Credit Card,Gaming,17,Tablet,1,2,42,32.38,811.0,Different City,24.32,No,No,No
TXN_107984,CUST_81149,42,Female,Retired,Tier-1,96501.42,5161.0,Debit Card,Luxury,20,Desktop,3,1,25,45.63,632.0,Different City,54.65,No,No,Yes
