income,credit_limit,txn_frequency,spend
78531.8048753716,21135.349332679427,17,63267.35268577982
70545.32309884601,24560.78211385729,22,53389.128076506335
36726.85240884223,16601.612630995143,14,33295.43551867401
49696.97423010758,22495.06318010998,17,54353.921506266655
38026.69692346369,14209.148667921043,22,36596.895255330004
38447.52388634802,15355.049767030121,23,40820.7314881449
65141.033027911435,26245.579971742132,27,60242.87767550773
27974.19764430464,29630.06968541025,14,59527.57759393382
57077.27617687636,16195.318116608914,24,42403.25837047127
49062.99068955436,25758.26198097723,22,48456.79561098526
64954.61630137245,23405.54029407141,25,67364.037662751
52893.92330878611,17513.588251291578,27,40155.08263325998
72444.66340948509,19561.889515770763,18,57266.35046793753
50571.83875962123,22567.320029428334,17,53871.4533254755
64303.10775260648,23076.69138579348,17,55022.073249487104
53277.26506526207,26729.504508257556,20,54573.25853675503
51110.11079488347,15328.86069142684,28,48087.01851065219
68237.3078409882,24351.111539063175,25,67296.78671677303
51203.793130175,23729.265802143647,27,57861.512044837276
52595.87378050363,27394.560916773473,17,63138.777956647515
39554.52628705396,18339.62432154185,18,44701.61508188382
50569.74995620023,25610.572424515354,19,54366.857030559746
9793.997075467254,27268.122893315453,22,48540.13586933825
43464.98291157199,21424.14776061056,19,46696.23728319255
54981.26736429571,21156.225314901687,18,56761.06662391618
47809.65105142938,19992.15023389652,20,50907.372034702836
46738.9805231682,24245.052930375765,28,64355.01870171413
58531.54733610183,25624.81982708787,13,64824.7009013653
73515.00351862577,23022.61599209665,17,58884.8649645413
44001.500763351294,23288.052806024207,15,49506.03893714471
62979.47476016873,16663.892703422334,15,36168.73931797358
49711.757700334594,16771.150267680227,15,37764.59162389937
57868.37474342472,13900.77945245675,19,45303.93886256174
80140.79699920269,30116.531523783488,26,72733.70987986536
63957.81512456099,18042.63291994723,20,44994.69051209008
68852.7122538221,23465.077788993174,22,59330.900143863124
43931.191441984745,15196.084851502299,22,35520.087673903814
48674.3499015076,17564.967500791274,15,43878.92991372742
33827.808946034915,14121.871129084582,16,27074.165148568412
40892.31279139847,15756.023074807134,19,35707.98063422322
53038.1879259071,20385.210006090598,29,57934.65483513527
39580.61486361605,21607.997291889278,38,57223.230578158444
53495.29843267273,20237.818114027596,21,52906.783002974465
43171.241540902374,16015.77238367792,19,40062.45341932538
52193.766537859694,19056.992345556293,17,39357.058670016195
60068.11142676615,24468.074392630726,25,52833.808322714205
58895.15066699832,25713.138736834848,15,62359.261331903734
56275.494168933496,23474.204593834023,25,59838.50513400653
69884.78625594734,21696.543219144485,20,62496.18622224389
22164.693820707864,18496.875504097647,22,33184.120801851794
49549.543729811914,16650.07432634436,21,42465.532497148844
61666.87783707696,19613.262126952668,22,52790.07707916694
19232.39299917706,20858.882228292045,16,37573.83916812115
75922.6393478736,25056.987552066,12,67380.15233888195
45487.55535886671,16940.498674487935,18,38888.18017903102
39850.19639395781,14943.932518714488,22,40628.596496121885
61513.94075536961,10220.915366814763,31,43642.01819994767
38392.632534023505,25391.606526656153,18,53356.25514969129
70247.3487894153,19387.969182503213,20,51597.695486232544
50306.396912186145,12113.02550810175,24,37594.832718133955
71273.45535046465,17114.110952356095,22,57381.60886824491
68478.05516527026,16430.2877394201,24,51696.73819133546
51831.45936337591,17419.82911305878,23,41354.9607541156
39791.76547021966,23105.553208454643,23,45429.08805128546
76074.45694458342,14683.121351267706,17,53460.75267372445
27256.224653072528,24162.80307924421,18,50958.56312341696
44913.859631053914,16577.4141093414,14,36914.11679798905
63013.53670293866,16044.350935813953,15,45292.699407177875
28006.94094687028,14174.407773268407,27,32736.168146835793
31681.15830376172,19477.883791176424,19,50332.61810517529
47266.729647847125,21365.234057845904,24,49952.443561051674
54159.50567932147,17908.138253571662,25,49896.982178859704
21693.515586854424,19672.38884671845,16,48355.30669080616
66987.39710450092,18636.243531254648,19,50238.46602532309
47721.19357327233,24397.160941966988,14,49763.8438611007
60613.221580242,18836.88212581612,20,46755.80004778004
38801.177417790015,20300.795262143423,19,41905.49601683244
44254.53916837262,27733.23078190743,23,62323.49281979013
54538.73139174115,33468.48794355105,16,68041.61997506379
52358.4439116185,15855.439701628486,12,39168.86735413147
60108.1807100893,26872.83058248453,18,63262.73672437151
60848.124464608925,15133.285435861755,37,49517.45840951073
32620.56025461269,23559.62163016427,22,55496.91487101841
52849.53088204511,28872.091988516993,25,63824.344005787025
47509.90888772949,23048.21816497412,17,50757.56457540693
55939.299706909514,19849.92552110269,17,54060.25998325506
45204.32390818252,10662.825772455099,17,46882.80012153059
50787.066901321676,17104.473994604527,18,45394.30234886337
79215.9982578206,16871.99832566645,16,51147.940129088194
32290.79687588267,16503.419124836735,20,46024.374669147976
43255.65671125325,20082.053188000114,15,42085.4527954071
14931.459195998461,21325.661301620738,15,39537.6447779967
41928.52948130568,8670.815921072352,20,25154.723326704006
33403.39792741094,11734.609117517768,19,31231.414122019196
79210.30826833777,26027.26150715252,17,70055.84384078735
45099.351610720805,18240.988110990987,34,42062.58745773944
43932.56935596472,16882.386514476882,22,50181.27368475767
59717.091825007556,21613.315169652284,19,54253.02016877776
33926.66722808207,26013.01121637058,24,49429.47988283745
61531.49947220966,11459.31020781671,20,38383.80725529955
61023.68497397199,13683.710553598412,17,39565.344262633946
73524.7651260683,17455.44114436616,24,51451.127244814925
58211.68236841996,26590.413984294883,19,47953.40083388082
22404.67333917193,28253.582930680583,19,42920.91403021356
67085.102075799,20267.414580068984,16,49136.71334562288
97662.6051642941,22078.218720801022,24,65183.51023825724
49568.39538616189,16850.7882532976,23,53848.400497035764
50015.00312777132,19540.648221927793,18,46651.6560311611
42672.51713396902,20064.75944952659,20,45500.09699004159
25477.18746054078,14184.897251159207,26,28361.370768552268
55504.76847955404,21502.691987579936,22,54382.5547380878
41764.94045547967,23831.096575199237,13,47205.90442997794
55002.87104290586,23202.927585533776,13,60702.7784938943
55461.24265207393,15244.171518002393,23,42531.36181371815
78485.70366789651,16923.418587271073,17,50720.25790146761
43970.82063079699,17718.524520777122,22,46564.98805787933
31366.076313550708,21473.25317499432,21,45476.6299525194
54263.869531660086,21069.169353747686,13,37766.09853786856
48529.68577078943,25842.25813182391,28,58736.784018381404
78070.21861688378,20915.385270648905,25,62219.44788054751
62485.19477990424,26370.691679749,13,60716.488080772986
48014.75396287653,26380.35228576978,13,58538.49219800824
65317.59433199279,17046.73368022734,32,55799.989226092745
66727.3583694442,20523.13162794915,18,55228.927274591275
35881.35246506792,19096.8966294521,21,51464.540357701626
56758.403704422926,22736.187365798454,23,60170.973105345765
83290.68459871714,22710.41277294674,28,59934.79593872097
27706.150756963776,22645.649348404997,26,50869.96883349149
38723.145510288,19727.54895621661,23,44886.449470764244
46957.93673722861,20732.238143227827,24,46783.02915083092
57743.543982509036,29018.074157168652,20,69048.01119612041
54894.13321807702,17873.709627847937,19,46517.59237555424
53122.9899444243,17605.92447439959,29,45110.46053889254
47016.24154722208,16464.518510264534,20,44568.060219059116
54696.36353083853,23250.943597810547,21,61739.592044103054
71231.05728246238,22088.926998611514,13,53147.21577232633
75646.46976729925,20416.412022287506,29,69100.93179916359
66260.90318945207,17499.593601594726,11,44951.52076498295
68210.92378293723,21273.818215486765,14,53996.93099142473
51309.53583776124,22891.920601675647,20,56891.03686598566
89254.97350011411,14772.159104548053,22,50819.0820813648
28391.10919403124,23106.53764887056,22,53550.379058850216
53819.76718126015,13817.038267699787,18,37809.74564674386
61354.663993184586,29605.940584828157,19,67503.45318325763
51115.54668388047,19298.505077249974,23,52620.886623775434
66712.15026320748,26498.51811838081,15,63097.874842528756
47650.907713959044,19691.230128062038,22,47571.67122143856
69359.3204201955,26603.81930168383,22,60856.726292133055
51895.475907929,27685.729581774656,24,58753.99571521408
44291.62899205372,22472.66219930666,25,44414.73645587451
42416.30231493147,15542.943973411431,22,24772.042999925725
54348.13550050288,15862.46490884508,24,52306.8322699013
41138.81532981282,21694.151355914826,21,47934.198300423224
7158.326654010911,20626.438033715604,16,35183.924725988225
21842.881871663754,24632.560030628596,13,54597.642368641384
42636.95512014044,19372.176224938692,17,41404.55273991847
44865.02173481964,22296.354594453664,26,48136.725733744715
68830.76115364551,20088.1225898815,15,54656.167994060284
55308.223268665424,22145.55884517419,24,51419.33497204566
52046.00009191813,21742.711428592276,23,44703.92331230968
38974.971692561405,24006.12300247242,22,49018.132216022204
92879.75577366582,21952.592463262186,16,54244.389289480925
50263.07236623353,27127.11403547716,19,65713.07554166084
64150.55215119647,29822.03268295269,19,66650.9351942916
50392.16792796713,25461.530227733652,19,48219.3099274729
58830.16977087088,19686.820232419053,18,51719.90153278604
28677.79205462481,24295.412597493123,24,55126.05128405766
55883.52713841422,23938.244053006256,26,61709.4252168952
51508.67284943925,16888.369165199245,11,48223.89618792592
51745.75675151431,29802.855515157193,12,60187.572241881026
66433.97207862302,26137.67625315631,19,65985.97928845078
26223.97028329515,19293.332078883577,22,40090.78467629818
42954.11047698538,20347.56979790478,21,52044.741137233184
18994.550203075432,14316.32296173715,18,28928.11940346624
46059.33170390252,20234.29195442322,29,53164.786306751965
66472.70815492113,22500.590295303475,17,55746.414098407855
64847.991506851984,19211.155413655135,26,53231.56042920726
46709.887484250925,14448.184714117193,26,39665.71181542274
53124.698066320794,23048.48156349517,22,54322.92868222785
44524.11761150542,18685.276028021843,20,42530.32229096435
50675.669825263816,16135.360039038795,25,48637.09558764033
66678.09107369058,21962.012194925283,28,57733.89545030112
75714.52029681978,14475.033508358183,16,44407.47992049642
60784.73106283284,20550.8587659852,22,57595.74087977644
49001.28647914164,26140.485119175835,25,56986.57798665892
76293.64385740788,24465.11634544164,22,66011.46158312958
58799.7688874169,22462.08295561093,21,50025.9368896511
45997.37744026143,20328.450144412807,18,52653.61215876637
47975.230847261024,9643.45444438651,19,27585.37145978778
43620.614165264175,18474.252631771407,29,48812.94716169784
61124.067606839344,20001.753279257555,23,56519.750706418636
54736.27358929875,23866.279479214903,13,55345.75753976313
53241.75243916916,15681.229043445877,20,39198.44850696507
41316.628120257126,22674.117800636926,17,43780.509262021566
79685.44103681271,23181.738635642334,17,61636.668071425804
47942.916175561964,20357.371940573277,17,51861.64521927377
67311.19356235943,24462.475146228742,15,57568.731909691174
34981.382393974156,13864.480749069528,17,27419.625163167577
58063.43014446902,15484.636806316592,20,50495.49751555314
40638.37529782234,20534.668321703477,14,42764.626673113875
58182.70127200232,16359.0813615665,20,42258.79588139102
37955.275116338074,19514.90235909549,24,44673.63098142963
32337.16123064426,25726.46930251814,19,56577.702532953495
35640.14745779146,4292.248820865594,17,21749.244484714724
26385.472376041973,31747.397939639945,18,58948.957189340785
39181.61062563007,23242.229725005647,21,55179.690618614855
62111.8278074487,20440.89535995759,24,54247.2410745601
38636.347199155534,18145.987532670086,19,41872.656894883854
40332.2887194207,22098.432518973612,17,52126.8285556963
54937.37166224912,17990.015691974906,23,47812.33697365841
21387.01477612591,20745.362985000458,18,37622.14360288049
60189.33317067718,20197.83996485489,17,55722.33760119757
48976.01006472993,17771.86365811013,20,51078.08554376576
56434.79887716641,21241.247336604407,17,53457.07302323975
48480.74360218993,17114.381675224115,28,48673.12886233017
45852.32763761905,21864.911365845255,21,53280.5299607485
63685.90342257603,23302.16526581702,20,49417.14004871875
49587.944923995296,29761.901606548276,17,62091.96580557008
59179.98397236666,20745.67137074945,23,52825.58345081128
65029.40058804718,31464.521650945702,23,70029.52756628658
32108.59266457476,22825.58679902912,26,54566.12181020031
39555.94919176209,21140.285231660928,13,44308.324631059164
37552.38800643559,15685.304118331213,23,40320.56297454542
44802.766898612754,18929.209690031374,23,40885.53670341915
52484.113408594196,25373.62841783784,19,61527.988669781495
36651.29003507441,14403.551961939933,13,31374.46818949903
37879.973226286886,16295.465338706756,15,46175.24867646579
44704.947889916846,19889.039725215254,15,53679.61470746345
63580.2742409923,19634.741558824313,16,52961.67336047249
42207.05614104912,25613.11208914756,16,57264.22416255984
51417.22188086392,26096.15121610395,27,58607.820259199114
45521.98215039705,14145.860534463212,13,36002.65451108619
48334.699470420506,24063.578696377233,23,48548.13335995621
40020.91853927351,17544.259315207262,20,34660.505075141846
13406.92097298798,21521.71166598468,23,35940.242826763446
40359.552974130165,19547.65924513936,20,51481.982140741704
53375.25474156781,23997.5137104257,21,54550.918428165845
50978.98842319848,9865.368662331117,26,40396.16698000746
60432.57781980002,18280.433565948246,18,49149.6837840009
